createdAt,url,positivePrompt,negativePrompt,nsfw,nsfwLevel,browsingLevel,likeCount,dislikeCount,heartCount,cryCount,laughCount,commentCount,username,Model,Meta,VAE,Resource1,Resource2,Resource3,Resource4,Resource5,Resource6
2024-05-22T07:21:22.707Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/a75a8048-ff90-41fe-a4ca-e8ffd854519b/width=1792/a75a8048-ff90-41fe-a4ca-e8ffd854519b.jpeg,simple bioreactive silica heavenly triumvirate macroscopic quantum state heterostructure fabrication dust and scratches Dreamlike setting Heroic pose Scorching surface Elegant accessory Surreal environment simple bioreactive silica heavenly triumvirate macroscopic quantum state heterostructure fabrication dust and scratches Dreamlike setting Heroic pose Scorching surface Elegant accessory Surreal environment cinematic intricate elegant highly detailed sharp focus rich bright colors amazing light shiny brilliant fantastic atmosphere singular illumination fine detail creative positive energetic,"NSFW, Nudity, Nipples, Oversaturated, Young, Kid, Youth, Glasses, Goggles, Headphones, Earing, Jewelry, Sunglasses",False,None,1,922,0,343,51,99,6,DeepDemiurge,artUniverse_sdxlV30,"Size: 1792x2304, Seed: 7252442703976611000, Steps: 36, Sampler: dpmpp_3m_sde_gpu, Version: Fooocus v2.3.1",N/A,"Name: artUniverse_sdxlV30, Type: model, Weight: N/A",,,,,
2024-04-13T10:32:35.958Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/9633bdef-1eef-4642-81ae-91a289a38965/width=1344/9633bdef-1eef-4642-81ae-91a289a38965.jpeg,"hyper realistic and highly detailed by Annie Leibovitz and Sachin Teng  famous artwork by (jules breton:1.3) and (winona nelson:1.1) (dramatic scene:1.1) (fractal art:0.4) fantasy style dynamic angle this (bioluminescent creature:1.3) the old-fashioned seasarg with its iridescent hide hunts exibilliarouted (colorful insects:1.1) in the hazy life-teeming swamps on planet xylokron ii its hazzarblinked body casting a soft pulsing flingboudeling glow on the surroundings panoramic wide angle shot phenomenally beautiful  otherworldly award winning film grain dramatic lighting movie still frame depth of field  (masterful professional intricate details masterpiece best quality:1.5)
<lora:add-detail-xl:0.5> <lora:xl_more_art-full_v1:0.5>","(worst quality, greyscale, jpeg artifacts:2)",False,None,1,836,0,388,55,136,4,ArtifyAI,wildcardxXLFusion_fusionOG,"Size: 896x1152, Seed: 4064380645, Steps: 30, Sampler: Euler, Version: v1.8.0",N/A,"Name: add-detail-xl, Type: lora, Weight: 0.5","Name: xl_more_art-full_v1, Type: lora, Weight: 0.5","Name: wildcardxXLFusion_fusionOG, Type: model, Weight: N/A",,,
2024-10-01T20:56:56.992Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c3cad1b4-7c13-4b64-aa59-3109a4d5b190/width=1800/c3cad1b4-7c13-4b64-aa59-3109a4d5b190.jpeg,score_9 score_8_up score_7_up a fantasy city built within a vast cave sleek glass buildings elegant walkways between towers illustration raining dark and moody lighting digital art oil painting fantasy 8 k trending on artstation detailed,"score_6, score_5, score_4, (worst quality:1.2), (low quality:1.2), (normal quality:1.2), lowres, bad anatomy, bad hands, signature, watermarks, ugly, imperfect eyes, skewed eyes, unnatural face, unnatural body, error, extra limb, missing limbs",False,None,1,995,0,282,59,80,1,Cyberdelia,CyberRealisticPony_V64,"Size: 896x1152, Seed: 744760330, Steps: 30, Sampler: DPM++ SDE, Version: f2.0.1v1.10.1-previous-545-gf5190349",N/A,"Name: CyberRealisticPony_V64, Type: model, Weight: N/A",,,,,
2024-09-07T06:38:24.413Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/b2a8a0a2-d3d1-4129-af31-4f12404514aa/width=832/b2a8a0a2-d3d1-4129-af31-4f12404514aa.jpeg,,,False,None,1,1403,0,603,69,146,1,Inspirations,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-11-13T22:29:47.716Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c37acaa6-95e4-4323-8a63-2a568b88c3a6/width=1800/c37acaa6-95e4-4323-8a63-2a568b88c3a6.jpeg,,,False,None,1,1429,0,571,72,148,11,Grymauch,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-10-01T17:50:13.496Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/b3e786ae-7979-4a90-8872-cb009abd8263/width=960/b3e786ae-7979-4a90-8872-cb009abd8263.jpeg,,,False,None,1,1444,0,532,86,158,4,Archi_teknik101,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-10-02T12:55:05.481Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/3bba4546-00ba-4025-a87e-dc64835ea6a7/width=1056/3bba4546-00ba-4025-a87e-dc64835ea6a7.jpeg,bv-smowormor. An ordinary object such as a book partially dissolving into smoky spirals the solid structure gradually fading into smoke with the transformation gently mixing with the flickering candlelight creating a mysterious atmosphere) The scene is captured with a wide-angle shot showcasing the grandeur of the scene with the interplay of vibrant colors and smoky trails blending into the environment. The lighting is designed to create an enchanting dreamlike glow with soft diffused highlights accentuating the smoke transitions. The scene features glowing particles or embers floating gently in the air mixing with the smoke to add a sense of fantasy and dynamism. The style is inspired by surrealism using contrasting colors and sharp highlights to enhance the dreamlike quality of the smoke transformation.  <lora:bv-smoke-world-morph-1-0.safetensors:1.0:1.0>,,False,None,1,1452,0,511,87,167,3,BlackVortex,flux1-dev,"Size: 1056x1544, Seed: 974488553284221, Steps: 20, Sampler: simple_deis, Version: ComfyUI",N/A,"Name: flux1-dev, Type: model, Weight: N/A",,,,,
2024-08-11T01:00:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/e3e1cc3b-a228-4066-b348-7dcda2f564ca/width=1664/e3e1cc3b-a228-4066-b348-7dcda2f564ca.jpeg,score_9 score_8_up score_7_up solo male focusshrek green skinsceneryswamplily padstraw hatholding fishing rodlight smileleavesfrogbirdssitting on tree stumpoutdoors <lora:Shrek_XLPD:0.7>,monochrome,False,None,1,1454,0,422,87,256,2,FallenIncursio,incursiosMemeDiffusion_v27,"Size: 832x1216, Seed: 2372717948, Steps: 24, Sampler: Euler a, Version: f0.0.17v1.8.0rc-latest-287-g77bdb920",fixFP16ErrorsSDXLLowerMemoryUse_v10.safetensors,"Name: Shrek_XLPD, Type: lora, Weight: 0.7","Name: incursiosMemeDiffusion_v27, Type: model, Weight: N/A",,,,
2024-04-28T14:50:23.073Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/0d8b2151-1efe-4324-b247-1ef1ebff6635/width=1024/0d8b2151-1efe-4324-b247-1ef1ebff6635.jpeg,masterpiece best quality a woman in a futuristic suit a sword on her back  in the dark night sky with stars in the background and a full moon in the sky cybernetic cyberpunk art fantasy art   <lora:backlight_slider_v10:-1>   <lora:add_detail:0.5> hooded cloak,"FastNegativeV2 bad-hands-5, worst quality, low quality, greyscale, monochrome,",False,None,1,1264,0,567,75,307,1,salammy,comicmixNSFWByMrMonster_v325,"Size: 512x768, Seed: 3142190795, Steps: 30, Sampler: DPM++ SDE Karras, Version: f0.0.17v1.8.0rc-latest-276-g29be1da7",vae-ft-mse-840000-ema-pruned.safetensors,"Name: add_detail, Type: lora, Weight: 0.5","Name: backlight_slider_v10, Type: lora, Weight: N/A","Name: comicmixNSFWByMrMonster_v325, Type: model, Weight: N/A",,,
2024-10-12T11:41:47.040Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/abbe625a-3673-441a-acc3-f0459a9c8bc4/width=832/abbe625a-3673-441a-acc3-f0459a9c8bc4.jpeg,This is a dramatic CGI-generated image depicting a powerful mystical scene steeped in void-like darkness. The central figure is an imposing hooded entity draped in a tattered cloak that billows eerily around them as if alive with the essence of shadow itself. Their face remains obscured by the deep shadows of the hood enhancing the enigmatic and ominous atmosphere. As they stand with arms raised and hands open a swirling mass of void energy radiates from their fingertips distorting the surrounding darkness and hinting at their immense control over the chaotic forces of the abyss that swirl around them pulling in light and matter alike.,,False,None,1,1506,0,405,106,195,21,VisionaryAI_Studio,,"Size: , Seed: 774919659171349, Steps: 35, Sampler: euler_simple, Version: ",ae.safetensors,,,,,,
2024-05-02T03:56:50.716Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/2681eb9d-a8be-4323-8997-626928f240e6/width=832/2681eb9d-a8be-4323-8997-626928f240e6.jpeg,Eerie Beauty: A moonlit forest bathed in an ethereal glow where ancient gnarled trees twist into fantastical shapes. Wispy bioluminescent mushrooms illuminate the forest floor while a stack mushroom with piercing needles sprout from the shadows.,,False,None,1,1423,0,518,84,186,3,JUNEPOST,,"Size: 832x1216, Seed: 350617744, Steps: 19, Sampler: DPM++ 2M Karras, Version: ",N/A,,,,,,
2024-10-23T01:33:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/194f9ff5-0e79-4ac8-8c3e-136884d3b145/width=1800/194f9ff5-0e79-4ac8-8c3e-136884d3b145.jpeg,A hyper-realistic portrait photorealistic photo an unlikely hero (photography high-resolution dynamic energetichyper-realistic dramatic lighting shallow depth of field.)<lora:Anime v1.3:1.2>,unknown,False,None,1,1457,0,463,114,176,2,impossiblebearcl4060,Flux dev,"Size: 1024x1536, Seed: 1063204862362487, Steps: 20, Sampler: Euler, Version: ComfyUI",N/A,,,,,,
2024-05-05T02:00:03.139Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/65b5c9c1-87ed-4956-b7c0-dc8b6e18f37b/width=832/65b5c9c1-87ed-4956-b7c0-dc8b6e18f37b.jpeg,score_9 score_8_up score_7_uprealistic small bat_cat_hybrid cute spooky and lush Forrest vivid colors <lora:detailed_notrigger:1> <lora:MJ52:0.6> <lora:xl_more_art-full_v1:0.6> <lora:zhibi:1>,"score_6, score_5, score_4, simple background, blur, low quality, ,rating_safe, rating_questionable,mutated, watermark, zPDXL-neg",False,None,1,1360,0,584,54,212,3,MikaMoon,,"Size: 832x1216, Seed: 1374276024, Steps: 30, Sampler: Euler a, Version: ",N/A,"Name: detailed_notrigger, Type: lora, Weight: 1","Name: MJ52, Type: lora, Weight: 0.6","Name: xl_more_art-full_v1, Type: lora, Weight: 0.6","Name: zhibi, Type: lora, Weight: 1",,
2024-11-09T03:16:35.870Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/cf014d2f-af7a-4b3c-9103-a3519e4008b6/width=1664/cf014d2f-af7a-4b3c-9103-a3519e4008b6.jpeg,,,False,None,1,1467,0,541,64,138,5,NaomiVK,sd3.5_large,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-10-07T03:46:29.841Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/64b04c88-f56b-4525-88a4-0e1f8861ab16/width=832/64b04c88-f56b-4525-88a4-0e1f8861ab16.jpeg,score_9 score_8_up score_7_up score_6_up watercolor painting aesthetic black female silhouette on a neon blue and pink canvas hand outstretched,"Score_6, score_5, score_4, 3d, bad quality, bad anatomy, worst quality, low quality, low resolution, extra fingers, blur, blurry, ugly, wrong proportions, watermark, image artifacts, lowres, ugly, jpeg artifacts, deformed, noisy image, deformation, duplicate horns, head wings,",False,None,1,1467,0,389,149,204,0,Meower2024,,"Size: 832x1216, Seed: 2327335326, Steps: 28, Sampler: Euler a, Version: ",N/A,,,,,,
2024-08-15T15:08:13.131Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/bbd1ceb7-bc1c-4e76-9a4a-af0e4640ccd8/width=832/bbd1ceb7-bc1c-4e76-9a4a-af0e4640ccd8.jpeg,,,False,None,1,1505,0,455,74,175,1,sentree,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-07-02T20:53:02.753Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c7705421-420f-46ab-973a-26739586e8ab/width=832/c7705421-420f-46ab-973a-26739586e8ab.jpeg,,"((watermark)), ((make-up)), censored, low-res, low quality, dull, overcooked, artefacts, JPEG artefacts, poor quality, deformed, missing limb, extra limb",False,None,1,1508,0,469,59,171,3,aramintastudio,,"Size: , Seed: 188212734762024, Steps: 25, Sampler: DPM++ SDE Karras, Version: ",N/A,,,,,,
2024-04-09T03:24:25.286Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/2e7c0208-6533-45c0-99d0-cf3a9487c902/width=1664/2e7c0208-6533-45c0-99d0-cf3a9487c902.jpeg,"In the dimly lit depths of the cave a seasoned miner equipped with his trusty oil lamp carefully navigates through the shadows. His steady footsteps echo softly against the rocky walls as he ventures deeper into the unknown. colonizer geologist dress code gold nuggets deep cold shadows

With each flicker of the lamp's flame the miner's keen eyes scan the rugged terrain searching for any glimmer of hope amidst the darkness. Suddenly a spark of light catches his attention and his heart quickens with anticipation.

Drawing nearer the miner's breath catches in his throat as he discovers a vein of gold glistening like a beacon of possibility against the rough stone. With steady hands he extracts the precious ore his movements deliberate and sure. ((Stretching out his hand to see in the dark)) lit part of the face with obvious expression of surprise:1.3

As the light from his lamp dances across the newfound treasure a sense of accomplishment washes over the miner. With each passing moment the once-hidden riches become a tangible symbol of his resilience and determination in the face of adversity.

In the quiet solitude of the cave surrounded by the warmth of his oil lamp and the promise of newfound wealth the miner stands as a testament to the power of perseverance and the rewards of unwavering dedication.",,False,None,1,1392,0,562,98,154,3,BzzzDarklord,,"Size: , Seed: 0, Steps: 100, Sampler: UniPC, Version: ",N/A,,,,,,
2024-07-20T05:17:20.860Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/2e9382b6-74bb-44d6-b315-db393728edff/width=832/2e9382b6-74bb-44d6-b315-db393728edff.jpeg,score_9 score_8_up score_7_up source_anime solo 1girl aqua \(konosuba\) peeking out upper body hiding behind wall aquascreaming screaming open mouth crying with eyes open blue hair hair rings blue eyes sleeveless shirt detached sleeves bare shoulders <lora:concept_aquascreaming_ponyXL:1> <lora:PeekingOut_pdxl_Incrs_v1:1>,monochrome,False,None,1,1269,0,459,71,406,2,justTNP,hosekiLustrousmixPony_v10,"Size: 832x1216, Seed: 3567364406, Steps: 24, Sampler: Euler A AYS, Version: f0.0.17v1.8.0rc-latest-287-g77bdb920",sdxl_vae.safetensors,"Name: concept_aquascreaming_ponyXL, Type: lora, Weight: 1","Name: PeekingOut_pdxl_Incrs_v1, Type: lora, Weight: 1","Name: hosekiLustrousmixPony_v10, Type: model, Weight: N/A",,,
2024-06-17T11:39:53.206Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c1ded8be-dbef-49f6-9595-780b2f45c801/width=832/c1ded8be-dbef-49f6-9595-780b2f45c801.jpeg,,,False,None,1,1602,0,505,17,81,3,sunnytiersen,zavychromaxl_v80,"Size: 832x1280, Seed: 3530252579, Steps: 40, Sampler: DPM++ 2M, Version: v1.9.4",sdxl_vae.safetensors,"Name: - SDXL - vanta-black_contrast_V3.0, Type: lora, Weight: N/A","Name: b3b0pXLP, Type: lora, Weight: N/A","Name: ral-chrosc-clr, Type: lora, Weight: N/A","Name: zavy-rmlght-sdxl, Type: lora, Weight: N/A","Name: SDXLFaeTastic2400, Type: lora, Weight: N/A","Name: detailed_notrigger, Type: lora, Weight: N/A"
2024-04-16T10:28:57.482Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/779a2a37-e8c4-491d-9385-86c1e63868e4/width=832/779a2a37-e8c4-491d-9385-86c1e63868e4.jpeg,Woman body art hyper realistic eye black red white abstraction sculpted shading porcelain skin bold 3D UHD multidimensional deep fractal rocco etched shapes skin dark silver close-up intensity,"(CyberRealistic_Negative-neg:0.8), mature, curvy, big tits, (deformed iris, deformed pupils, semi-realistic, cgi, 3d, render, sketch, cartoon, drawing, anime, mutated hands and fingers:1.4), (deformed, distorted, disfigured:1.3), poorly drawn, bad anatomy, wrong anatomy, extra limb, missing limb, floating limbs, disconnected limbs, mutation, mutated, ugly, amputation",False,None,1,1337,0,583,88,197,5,pmgrohman678,,"Size: 832x1216, Seed: 1199224468, Steps: 25, Sampler: DPM++ 2M, Version: ",N/A,,,,,,
2024-09-08T18:30:05.752Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/81655955-0507-448a-b6af-a35210914e88/width=832/81655955-0507-448a-b6af-a35210914e88.jpeg,"The sun has risen and casts its sunrise light at the picturesque besch of Koh Yao Noi island between two giant palms a hanging swing invites to linger I return with the same fervor as before my soul as joyful as ever. Joy surrounds me from every corner to see this impressive sight. An amazing view of the surrounding Boulders rising out of the water rich and complex oil painting of sounds a living tapestry woven from the hues and textures captured by a digital best quality double exposure realistic whimsical fantastic splash art intricate detailed hyperdetailed maximalist style psychedelic post-apocalyptic photorealistic concept art sharp focus harmony serenity tranquility mysterious glow 
ambient occlusion halation cozy ambient lighting dynamic lightingmasterpiece liiv1 linquivera metix mentixis excellent composition finest details highest aesthetics strong muted Highlighter of the turquoise ocean around Blue hue mystical glowing best quality sharp focus high contrast stylized clear colorful surreal ultra quality 8k best quality masterpiece midjourneyv6.1","score_4, score_3, simple background, white background, text, logo",False,None,1,1340,0,578,96,190,0,Lady_Luminous,,"Size: 832x1216, Seed: 148169427, Steps: 24, Sampler: DPM++ 2M Karras, Version: ",N/A,,,,,,
2024-10-16T08:35:17.943Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/360ea48b-d198-4ccf-ba51-bb2831b32e17/width=1536/360ea48b-d198-4ccf-ba51-bb2831b32e17.jpeg,<lora:aidmaMJ6.1:0.8><lora:flux_realism_lora:0.2><lora:FLUX-Vintage_Abstract_Film:0.8>An elegant angel with flowing white robes and a soft halo above her headlying on her side with golden wings resting gently behind her. In her handsshe cradles a bouquet of delicate flowers and an ancient booksymbolizing knowledge and beauty. The angelâs hair is silvercascading down her shouldersand her expression is peaceful and contemplative. Behind herfaint heavenly light streams downcasting soft shadows across the scene. The dark background contrasts with the glowing light of the angelhighlighting her grace and the serene atmosphere of the compositionall painted in the style of a classical oil painting.,,False,None,1,1488,0,471,78,166,8,GeorgyEleseev,flux1-dev-Q8_0,"Size: 1536x2304, Seed: 397255767, Steps: 20, Sampler: DPM++ 2M, Version: f2.0.1v1.10.1-previous-534-g93bcfd30",N/A,"Name: aidmaMJ6.1, Type: lora, Weight: 0.8","Name: flux_realism_lora, Type: lora, Weight: 0.2","Name: FLUX-Vintage_Abstract_Film, Type: lora, Weight: 0.8","Name: flux1-dev-Q8_0, Type: model, Weight: N/A",,
2024-09-23T07:10:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/010c010a-46cc-47e9-900e-752a89f3be80/width=1536/010c010a-46cc-47e9-900e-752a89f3be80.jpeg,,,False,None,1,1416,0,500,105,181,2,cfchang,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-09-14T20:59:48.706Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/10e9aaa9-463c-48c8-b76e-b4c321cff4a6/width=832/10e9aaa9-463c-48c8-b76e-b4c321cff4a6.jpeg,Wizard battle droid,,False,None,1,1360,0,450,103,288,1,UnstableGen,,"Size: 832x1216, Seed: , Steps: 25, Sampler: Undefined, Version: ",N/A,,,,,,
2024-08-15T17:02:33.178Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/96d44f1b-6763-4391-ad33-b1584b3dc6e4/width=832/96d44f1b-6763-4391-ad33-b1584b3dc6e4.jpeg,robotsimple robotrobot with glass faceellipse head robot(made partially out of glass)computer chipsplaced on a tablebegonia plant inside robot headwindow in background  forest through window,"(worst quality, low quality, normal quality, lowres, low details, oversaturated, undersaturated, overexposed, underexposed, grayscale, bw, bad photo, bad photography, bad art:1.4), (mutated hands, poorly drawn hands, poorly drawn face, extra limbs, missing arms, missing legs, extra arms, extra legs, fused fingers, too many fingers, extra fingers, deformed iris, deformed pupils, long neck), (watermark, signature, text font, username, error, logo, words, letters, digits, autograph, trademark, name:1.2), (blur, blurry, grainy), morbid, ugly, asymmetrical, mutated, malformed, mutilated, poorly lit, bad shadow, draft, cropped, out of frame, cut off, censored, jpeg artifacts, out of focus, glitch, duplicate, (bad hands, bad anatomy, bad proportions, bad body, bad face, bad teeth, bad arms, bad legs, deformities:1.3), (airbrushed, cartoon, anime, semi-realistic, cgi, render, blender, digital art, manga, amateur:1.3), (3D, 3D Game, 3D Game Scene, 3D Character:1.1)",False,None,1,1516,0,437,78,170,0,etre433333,,"Size: 832x1216, Seed: 157844030, Steps: 35, Sampler: DPM++ 2M Karras, Version: ",N/A,,,,,,
